supuesto_id,pregunta,opcion_a,opcion_b,opcion_c,opcion_d
12,"15.- Y en el caso de que, por motivo justo valorado por el juez o la jueza, no pueda celebrarse el
juicio oral en el día señalado, ¿cuándo se señalará nueva fecha para su celebración? Art. 802.2","En el día más inmediato posible y, en todo caso, dentro de los diez días siguientes, teniendo en
cuenta las necesidades de la agenda programada de señalamientos.","En el día más inmediato posible y, en todo caso, dentro de los siete días siguientes, teniendo en
cuenta las necesidades de la agenda programada de señalamientos.","En el día más inmediato posible y, en todo caso, dentro de los quince días siguientes, teniendo
en cuenta las necesidades de la agenda programada de señalamientos.","Dentro de los quince días siguientes, conforme se regula en el artículo 802 de la Ley de
Enjuiciamiento Criminal.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia
5

ºÍº DANIEL DORTA

PREPARADOR DE OPOSICIONES"
12,"16.- Terminada la vista, conforme a lo previsto en el artículo 802 de la Ley de Enjuiciamiento
Criminal, ¿en qué plazo se dictará la sentencia? Art. 802.3","La sentencia se dictará dentro de los tres días siguientes, en los términos previstos por el
artículo 789.","La sentencia se dictará dentro de los tres días siguientes, en los términos previstos por el
artículo 802.","La sentencia se dictará dentro de los cinco días siguientes, en los términos previstos por el
artículo 789","La sentencia se dictará dentro de los cinco días siguientes, en los términos previstos por el
artículo 802."
12,803.1.12,El plazo para presentar el escrito de formalización será de cinco días.,El plazo para presentar el recurso de apelación será de diez días.,El plazo para presentar el recurso de apelación será de tres días.,El plazo para presentar el escrito de formalización será de veinte días.
12,"18.- ¿Qué órgano judicial resolverá el recurso de apelación? ¿Y en qué plazo dictará sentencia? Art.
790 y 803.1.32","La Sección Penal de la Audiencia Provincial y la sentencia habrá de dictarse dentro de los tres
días siguientes a la celebración de la vista, o bien dentro de los cinco días siguientes a la
recepción de las actuaciones, si no se celebrare vista.","La Sección Penal de la Audiencia Provincial y la sentencia habrá de dictarse dentro de los cinco
días siguientes a la celebración de la vista, o bien dentro de los diez días siguientes a la recepción
de las actuaciones, si no se celebrare vista.","La Sección Civil y Penal de la Audiencia Provincial y la sentencia habrá de dictarse dentro de los
tres días siguientes a la celebración de la vista, o bien dentro de los cinco días siguientes a la
recepción de las actuaciones, si no se celebrare vista.","La Sección Civil y Penal de la Audiencia Provincial y la sentencia habrá de dictarse dentro de los
cinco días siguientes a la celebración de la vista, o bien dentro de los diez días siguientes a la
recepción de las actuaciones, si no se celebrare vista."
12,"19.- Tan pronto como sea firme la sentencia, ¿qué actuaciones judiciales tienen que iniciarse, en
base a lo regulado en el artículo 803 de la Ley de Enjuiciamiento Criminal? Art. 803.3 y 794.22","Tan pronto como sea firme la sentencia, se procederá a su ejecución por el Letrado de la
Administración de Justicia, conforme a las reglas generales de la Ley, observándose las reglas
previstas en el artículo 794 de la Ley de Enjuiciamiento Criminal.","Tan pronto como la sentencia sea firme se procederá a su ejecución, conforme a las reglas
generales y a las especiales del artículo 803 de la Ley de Enjuiciamiento Criminal.","Se procederá a su ejecución, conforme a las reglas generales y a las especiales del artículo 794
de la Ley de Enjuiciamiento Criminal.","Se procederá a su ejecución por la Sección Penal de la Audiencia Provincial competente,
conforme a las reglas generales y a las especiales del artículo 803 de la Ley de Enjuiciamiento
Criminal.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia
6

ºÍº DANIEL DORTA

PREPARADOR DE OPOSICIONES"
12,793.2,Veinte días.,Quince días.,Diez días.,Cinco días.
12,"21.- Con respecto a las decisiones a tomar en la ejecución de sentencias, si no se hubiera fijado en
el fallo la cuantía indemnizatoria, señale la respuesta incorrecta: Art. 794.12","Cualquiera de las partes podrá instar, durante la ejecución de la sentencia, la práctica de las
pruebas que estime oportunas para su precisa determinación.","De la pretensión de la respuesta anterior el Letrado de la Administración de Justicia dará
traslado a las demás partes para que, en el plazo común de diez días, pidan por escrito lo que a su
derecho convenga.","El Juez o Tribunal rechazará la práctica de pruebas que no se refieran a las bases fijadas en la
sentencia.","Practicada la prueba, y oídas las partes por un plazo común de diez días, se fijará mediante
auto, en los cinco días siguientes, la cuantía de la responsabilidad civil."
12,"22.- Practicada la prueba en el trámite planteado en la pregunta anterior, y oídas las partes, se
fijará mediante auto la cuantía de la responsabilidad civil por el juez de la Sección Penal del
Tribunal de Instancia. ¿Este auto será recurrible? Art. 794.12",No cabrá recurso alguno.,Será apelable ante la Audiencia respectiva.,"No cabrá recurso alguno, sin perjuicio de formular recurso de queja ante la Audiencia respetiva.","Será recurrible en casación.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia
7"
13,"105.- ¿Puede la Sra. Sánchez presentar la solicitud de conciliación sin la intervención de
abogado y procurador? JURISDICCIÓN VOLUNTARIA Art. 141.1","Sí, dado que no es preceptiva la intervención de abogado y procurador","No, es preceptiva la intervención de procurador, pero no la de abogado.","No, dado que la cuantía reclamada excede la cantidad de 2.000 euros.","No, es preceptiva la intervención de abogado, pero no la de procurador."
13,"106.- ¿Quién será competente para conocer la solicitud de conciliación? JURISDICCIÓN
VOLUNTARIA Art. 140.1","El Letrado de la Administración de Justicia del Tribunal de Instancia que por turno
corresponda de Madrid.",El Juez del Tribunal de Instancia que por turno corresponda de Madrid.,El Juez del Tribunal de Instancia que por turno corresponda de Barcelona.,"El Letrado de la Administración de Justicia de la Sección de lo Mercantil del Tribunal de
Instancia de Málaga.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia

ºÍº DANIEL DORTA

PREPARADOR DE OPOSICIONES"
13,"107.- Presentada la solicitud de conciliación, de conformidad con lo dispuesto en el artículo 142
de la Ley 15/2015, de Jurisdicción Voluntaria, en qué plazo el Letrado de la Administración de
Justicia, dictará resolución sobre su admisión y citará a los interesados, señalando día y hora en
que haya de tener lugar el acto de conciliación: JURISDICCIÓN VOLUNTARIA Art. 142",Dos días.,Tres días.,Cuatro días.,Cinco días.
13,"108.- ¿Es válida la diligencia de notificación y citación al Sr. López practicada por el funcionario
del Cuerpo de Auxilio Judicial a las 22:00 horas? LEC. ACTUACIONES JUDICIALES Art. 130.2","No, son horas hábiles las que median desde las ocho de la mañana a las tres de la tarde.","No, son horas hábiles las que median desde las ocho de la mañana a las seis de la tarde.","No, son horas hábiles las que median desde las ocho de la mañana a las ocho de la tarde.","Sí, para los actos de comunicación y ejecución también se considerarán horas hábiles las
que transcurren desde las ocho hasta las diez de la noche."
13,"109.- Para la práctica del acto de comunicación con el conciliado Catalana Oriental, parte no
representada por procurador, de conformidad con lo previsto en el artículo 155 de la Ley
1/2000, de Enjuiciamiento Civil, se realizará: LEC. ACTOS DE COMUNICACIÓN Art. 155.1","Por correo certificado, igual que al Sr. López.","Por exhorto, al radicar el domicilio en Barcelona.",Por medios electrónicos.,Por edictos en todo caso.
13,"110.- De conformidad con lo establecido en el artículo 144 de la Ley 15/2015, de Jurisdicción
Voluntaria, si los requeridos de conciliación no comparecieren ni alegaren justa causa para no
concurrir al acto de conciliación, se acordará: JURISDICCIÓN VOLUNTARIA Art. 144.3","Poner fin al acto, teniéndose la conciliación por intentada a todos los efectos legales.",Tener por desistida a la solicitante y el archivo del expediente.,"Tener el acto por celebrado, condenando en costas a la parte conciliada.","La suspensión del acto de conciliación, procediéndose a efectuar un nuevo señalamiento."
13,"111.- De conformidad con lo establecido en el artículo 438 de la Ley 1/2000, de Enjuiciamiento
Civil, admitida la demanda de juicio verbal, el letrado de la Administración de Justicia dará
traslado de ella a los demandados para que la contesten por escrito en el siguiente plazo: LEC.
JUICIO VERBAL Art. 438.1",Cinco días.,Diez días.,Quince días.,"Veinte días.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia

ºÍº DANIEL DORTA

PREPARADOR DE OPOSICIONES"
13,"112.- De conformidad con lo establecido en el artículo 438 de la Ley 1/2000, de Enjuiciamiento
Civil, si los demandados emplazados en legal forma no comparecieren en el plazo otorgado
para contestar a la demanda de juicio verbal: LEC. JUICIO VERBAL Art. 438.1",Se practica nuevamente el emplazamiento por edictos.,Serán declarados en rebeldía procesal.,Se dictará sentencia condenatoria.,Se tendrá por allanada la parte demandada.
13,"113.- Contestada la demanda de juicio verbal por el Sr. López y la entidad aseguradora Catalana
Oriental, solicitando la celebración de vista, el letrado de la Administración de Justicia citará a
las partes a tal fin dentro de los cinco días siguientes. La vista habrá de tener lugar dentro del
plazo máximo de: LEC. JUICIO VERBAL Art. 440",Veinte días.,Un mes.,Dos meses.,Tres meses.
13,"114.- De conformidad con lo establecido en el artículo 440 de la Ley 1/2000, de Enjuiciamiento
Civil, en la citación a la vista de juicio verbal deberá constar las siguientes prevenciones a las
partes: LEC. JUICIO VERBAL Art. 440","Que, en el plazo de los diez días siguientes a la recepción de la citación, deben indicar las
personas que, por no poderlas presentar ellas mismas, han de ser citadas por el Letrado de la
Administración de Justicia a la vista para que declaren en calidad de parte, testigos o peritos.","Que en el mismo plazo de diez días podrán pedir respuestas escritas a cargo de personas
jurídicas o entidades públicas por los trámites establecidos en el artículo 381.","Que no es necesario que faciliten todos los datos y circunstancias precisos para llevar a cabo
la citación de las personas que consideren necesarias para que comparezcan a la vista dado
que el Juzgado de oficio procederá a su averiguación.","Que si no comparece el demandado, se procederá a la celebración del juicio."
13,"115.- De conformidad con lo establecido en el artículo 442 de la Ley 1/2000, de Enjuiciamiento
Civil, si la Sra. Sánchez no asistiese a la vista de juicio verbal y la parte demandada no alegare
interés legítimo en la continuación del proceso para que se dicte sentencia sobre el fondo: LEC.
JUICIO VERBAL Art. 442.1",Se suspenderá la celebración de la vista y se procederá a un nuevo señalamiento.,Se tendrá en el acto por renunciada.,"Se tendrá en el acto por desistida, se le impondrán las costas causadas y se le condenará a
indemnizar al demandado comparecido en todo caso.","Se tendrá en el acto por desistida, se le imponen las costas causadas y se le condenará a
indemnizar al demandado comparecido, si éste lo solicitare y acreditare los daños y
perjuicios sufridos.

© preparadordanieldortaegmail.com © Edanieldortajusticia º Daniel Dorta Justicia

ºÍº DANIEL DORTA

PREPARADOR DE OPOSICIONES"
